X_Value,PT1-P0,PT2-P0,PT-P1,PT-P2,PT-W1,PT-W2,PT-PC,PT-F,TCp-P0,TCp-P1,TCp-P2,TCp-W1,TCp-W2,TCp-PC,LC4-W3,LC1-W3,LC2-W3,LC3-W3,Comment
2.86688,471.224813,434.423231,156.356379,0,0,0,87.378794,86.539321,-102311.1115,-102311.1115,-102311.1115,-102311.1115,-102311.1115,-102311.1115,17.805414,24.851899,19.35875,17.485987,
2.8675,466.28972,434.094356,156.815883,0.41618,0,0,87.299917,86.355643,-102311.1115,-102311.1115,-102311.1115,-102311.1115,-102311.1115,-102311.1115,17.790594,24.885335,19.381196,17.452683,
2.86812,462.999658,431.956674,156.750239,0,0,0,87.444525,86.499962,-102311.1115,-102311.1115,-102311.1115,-102311.1115,-102311.1115,-102311.1115,17.805213,24.866855,19.366967,17.459284,
2.86874,468.263757,434.916542,156.159448,0.546995,0,0,87.418232,86.526202,-102311.1115,-102311.1115,-102311.1115,-102311.1115,-102311.1115,-102311.1115,17.820534,24.869712,19.387108,17.458595,
2.86936,467.934751,430.970051,156.651774,0.023734,0,0,87.313063,86.552441,-102311.1115,-102311.1115,-102311.1115,-102311.1115,-102311.1115,-102311.1115,17.813124,24.879619,19.359151,17.488549,
2.86998,467.441241,435.903165,156.323557,0.121845,0,0,87.378794,86.68364,-102311.1115,-102311.1115,-102311.1115,-102311.1115,-102311.1115,-102311.1115,17.812623,24.875047,19.360353,17.458398,
2.8768,465.138198,436.889788,156.520487,0.252661,3.144939,0,87.444525,86.946038,-102311.1115,-102311.1115,-102311.1115,-102311.1115,-102311.1115,-102311.1115,17.827644,24.883049,19.398832,17.458989,
2.87742,463.822174,436.232039,155.99534,0.154549,4.424981,0,87.444525,86.841079,-102311.1115,-102311.1115,-102311.1115,-102311.1115,-102311.1115,-102311.1115,17.82524,24.853518,19.367568,17.471995,
2.87804,466.783229,433.436608,156.520487,0.579699,2.849545,0,87.339356,86.6574,-102311.1115,-102311.1115,-102311.1115,-102311.1115,-102311.1115,-102311.1115,17.807316,24.904101,19.368971,17.447854,
2.87866,468.757266,433.436608,156.979992,0,3.505977,0,87.418232,86.749239,-102311.1115,-102311.1115,-102311.1115,-102311.1115,-102311.1115,-102311.1115,17.804212,24.857043,19.385004,17.46224,
2.87928,468.099254,435.080979,156.257913,0.023734,3.309047,0,87.378794,86.70988,-102311.1115,-102311.1115,-102311.1115,-102311.1115,-102311.1115,-102311.1115,17.832951,24.850184,19.364061,17.459481,
2.8799,465.796211,432.778859,156.586131,0.187253,1.536682,0,87.299917,86.565561,-102311.1115,-102311.1115,-102311.1115,-102311.1115,-102311.1115,-102311.1115,17.820634,24.857996,19.363059,17.458792,
2.88052,463.65767,433.929919,156.684596,0.187253,0.978716,0,87.352502,86.69676,-102311.1115,-102311.1115,-102311.1115,-102311.1115,-102311.1115,-102311.1115,17.811722,24.894099,19.356545,17.444603,
2.88114,466.454223,432.285548,156.159448,0,0.45357,0,87.365648,86.578681,-102311.1115,-102311.1115,-102311.1115,-102311.1115,-102311.1115,-102311.1115,17.815427,24.882001,19.356245,17.449825,
2.88176,466.618726,435.57429,156.422022,0.481588,0.486392,0,87.378794,86.618041,-102311.1115,-102311.1115,-102311.1115,-102311.1115,-102311.1115,-102311.1115,17.829246,24.870284,19.378691,17.445292,
2.88238,470.402297,430.476739,156.651774,0.154549,0.716143,0,87.405086,86.631161,-102311.1115,-102311.1115,-102311.1115,-102311.1115,-102311.1115,-102311.1115,17.825841,24.873808,19.366666,17.465295,
2.8892,465.631708,433.272171,156.783061,0,0,0,87.352502,86.73612,-102311.1115,-102311.1115,-102311.1115,-102311.1115,-102311.1115,-102311.1115,17.837056,24.898576,19.365965,17.463817,
2.88982,463.986677,434.916542,156.3892,0.121845,0,0,87.405086,86.69676,-102311.1115,-102311.1115,-102311.1115,-102311.1115,-102311.1115,-102311.1115,17.824039,24.853614,19.346425,17.424896,
2.89044,464.973695,431.627799,156.717418,0.383476,0,0,87.39194,86.814839,-102311.1115,-102311.1115,-102311.1115,-102311.1115,-102311.1115,-102311.1115,17.821135,24.859901,19.348028,17.454456,
2.89106,470.073291,432.943296,156.553309,0.121845,0.092533,0,87.378794,86.70988,-102311.1115,-102311.1115,-102311.1115,-102311.1115,-102311.1115,-102311.1115,17.833051,24.902481,19.3834,17.451599,
2.89168,469.086272,434.094356,156.454844,0.121845,0.387927,0,87.549694,86.854198,-102311.1115,-102311.1115,-102311.1115,-102311.1115,-102311.1115,-102311.1115,17.809619,24.879524,19.358349,17.44815,
2.8923,467.605745,436.560913,156.815883,0.350772,2.127471,0,87.286771,86.893558,-102311.1115,-102311.1115,-102311.1115,-102311.1115,-102311.1115,-102311.1115,17.835554,24.890669,19.380093,17.462635,
2.89292,465.960714,433.601045,156.586131,0.089142,3.013653,0,87.313063,86.880438,-102311.1115,-102311.1115,-102311.1115,-102311.1115,-102311.1115,-102311.1115,17.808518,24.873999,19.351936,17.465788,
2.89354,466.454223,432.285548,156.487666,0.514292,3.210582,0,87.549694,86.959157,-102311.1115,-102311.1115,-102311.1115,-102311.1115,-102311.1115,-102311.1115,17.806115,24.859139,19.376687,17.449924,
2.89416,469.415279,434.752105,157.078457,0.154549,4.687553,0,87.339356,86.749239,-102311.1115,-102311.1115,-102311.1115,-102311.1115,-102311.1115,-102311.1115,17.818331,24.884192,19.381797,17.471503,
2.89478,470.402297,431.463362,156.290735,0.056438,2.685437,0,87.326209,86.67052,-102311.1115,-102311.1115,-102311.1115,-102311.1115,-102311.1115,-102311.1115,17.797603,24.860282,19.376687,17.443125,
2.9016,468.099254,433.272171,156.684596,0.023734,0,0,87.352502,86.499962,-102311.1115,-102311.1115,-102311.1115,-102311.1115,-102311.1115,-102311.1115,17.807516,24.872951,19.345623,17.457018,
2.90222,464.315683,436.067602,156.19227,0.546995,0,0,87.234186,86.460602,-102311.1115,-102311.1115,-102311.1115,-102311.1115,-102311.1115,-102311.1115,17.829746,24.873904,19.381296,17.452485,
2.90284,464.973695,436.72535,156.848705,0.219957,0,0,87.405086,86.604921,-102311.1115,-102311.1115,-102311.1115,-102311.1115,-102311.1115,-102311.1115,17.81723,24.882001,19.376687,17.476429,
2.90346,467.276738,432.121111,156.684596,0,0,0,87.299917,86.68364,-102311.1115,-102311.1115,-102311.1115,-102311.1115,-102311.1115,-102311.1115,17.7949,24.878095,19.362457,17.458102,
2.90408,471.553819,432.778859,156.257913,0.154549,0,0,87.260479,86.64428,-102311.1115,-102311.1115,-102311.1115,-102311.1115,-102311.1115,-102311.1115,17.812623,24.878952,19.362858,17.445292,
2.9047,469.086272,436.232039,156.651774,0.546995,0,0,87.405086,86.6574,-102311.1115,-102311.1115,-102311.1115,-102311.1115,-102311.1115,-102311.1115,17.825441,24.886002,19.374181,17.471503,
2.90532,465.796211,436.232039,156.914348,0.187253,0,0,87.405086,86.64428,-102311.1115,-102311.1115,-102311.1115,-102311.1115,-102311.1115,-102311.1115,17.808618,24.880667,19.362958,17.44342,
2.90594,465.631708,433.765482,156.126627,0.089142,0,0,87.365648,86.73612,-102311.1115,-102311.1115,-102311.1115,-102311.1115,-102311.1115,-102311.1115,17.808217,24.877714,19.364361,17.43534,
2.90656,465.960714,436.067602,156.651774,0.350772,0.322284,0,87.536548,86.814839,-102311.1115,-102311.1115,-102311.1115,-102311.1115,-102311.1115,-102311.1115,17.811322,24.883715,19.387208,17.450909,
2.90718,466.947732,435.080979,156.520487,0.056438,0,0,87.339356,86.723,-102311.1115,-102311.1115,-102311.1115,-102311.1115,-102311.1115,-102311.1115,17.821135,24.871522,19.389813,17.457511,
2.914,469.579782,431.956674,157.012813,0.187253,1.372574,0,87.483963,86.70988,-102311.1115,-102311.1115,-102311.1115,-102311.1115,-102311.1115,-102311.1115,17.797002,24.871427,19.356144,17.459876,
2.91462,466.125217,433.436608,156.225092,0,0,0,87.405086,86.604921,-102311.1115,-102311.1115,-102311.1115,-102311.1115,-102311.1115,-102311.1115,17.791795,24.871522,19.373781,17.464014,
2.91524,465.631708,436.889788,156.520487,0.41618,0.519214,0,87.483963,86.604921,-102311.1115,-102311.1115,-102311.1115,-102311.1115,-102311.1115,-102311.1115,17.793998,24.870855,19.37348,17.442928,
2.91586,465.796211,434.587668,156.848705,0,0,0,87.549694,86.67052,-102311.1115,-102311.1115,-102311.1115,-102311.1115,-102311.1115,-102311.1115,17.834453,24.882382,19.371877,17.468744,
2.91648,469.415279,431.298925,155.962518,0.187253,0,0,87.39194,86.631161,-102311.1115,-102311.1115,-102311.1115,-102311.1115,-102311.1115,-102311.1115,17.825841,24.882572,19.386807,17.444603,
2.9171,467.770248,434.916542,156.651774,0.285365,0,0,87.418232,86.447482,-102311.1115,-102311.1115,-102311.1115,-102311.1115,-102311.1115,-102311.1115,17.828044,24.884096,19.380093,17.469729,
2.91772,467.112235,434.752105,156.914348,0.579699,0,0,87.418232,86.499962,-102311.1115,-102311.1115,-102311.1115,-102311.1115,-102311.1115,-102311.1115,17.80301,24.877524,19.377889,17.490815,
2.91834,465.960714,434.752105,156.651774,0.252661,0,0,87.365648,86.499962,-102311.1115,-102311.1115,-102311.1115,-102311.1115,-102311.1115,-102311.1115,17.824539,24.881524,19.396728,17.487465,
2.91896,464.15118,432.614422,156.881526,0.187253,0,0,87.273625,86.513082,-102311.1115,-102311.1115,-102311.1115,-102311.1115,-102311.1115,-102311.1115,17.840761,24.875142,19.395224,17.458102,
2.91958,467.441241,434.258793,156.94717,0.089142,0,0,87.378794,86.604921,-102311.1115,-102311.1115,-102311.1115,-102311.1115,-102311.1115,-102311.1115,17.806415,24.865902,19.373781,17.42864,
2.9264,468.263757,433.765482,156.979992,0,3.177761,0,87.39194,86.854198,-102311.1115,-102311.1115,-102311.1115,-102311.1115,-102311.1115,-102311.1115,17.816328,24.890098,19.365864,17.438297,
2.92702,468.42826,432.614422,156.028161,0.612403,3.637263,0,87.510255,87.064116,-102311.1115,-102311.1115,-102311.1115,-102311.1115,-102311.1115,-102311.1115,17.784185,24.888097,19.382699,17.441548,
2.92764,464.809192,436.889788,156.684596,0,4.162408,0,87.457671,86.841079,-102311.1115,-102311.1115,-102311.1115,-102311.1115,-102311.1115,-102311.1115,17.836355,24.876095,19.359952,17.453274,
2.92826,462.670652,435.738728,156.520487,0.285365,2.94801,0,87.39194,86.775479,-102311.1115,-102311.1115,-102311.1115,-102311.1115,-102311.1115,-102311.1115,17.808518,24.864378,19.36366,17.48244,
2.92888,466.28972,432.614422,156.323557,0,3.604441,0,87.352502,86.73612,-102311.1115,-102311.1115,-102311.1115,-102311.1115,-102311.1115,-102311.1115,17.811622,24.879524,19.35394,17.47574,
2.9295,467.605745,431.956674,156.651774,0.546995,1.766433,0,87.457671,86.631161,-102311.1115,-102311.1115,-102311.1115,-102311.1115,-102311.1115,-102311.1115,17.82504,24.878286,19.377588,17.444307,
2.93012,469.086272,435.903165,156.783061,0,1.996184,0,87.339356,86.591801,-102311.1115,-102311.1115,-102311.1115,-102311.1115,-102311.1115,-102311.1115,17.833351,24.884763,19.375584,17.48914,
2.93074,465.960714,434.258793,156.126627,0.285365,1.241288,0,87.497109,86.618041,-102311.1115,-102311.1115,-102311.1115,-102311.1115,-102311.1115,-102311.1115,17.81002,24.875523,19.369171,17.453372,
2.93136,463.822174,433.765482,157.045635,0,0,0,87.194748,86.486842,-102311.1115,-102311.1115,-102311.1115,-102311.1115,-102311.1115,-102311.1115,17.824339,24.883049,19.357347,17.444603,
2.93198,467.770248,434.752105,156.618953,0.448884,0.6505,0,87.444525,86.539321,-102311.1115,-102311.1115,-102311.1115,-102311.1115,-102311.1115,-102311.1115,17.834152,24.89105,19.391417,17.464999,
2.9388,469.086272,436.067602,157.045635,0.089142,0,0,87.260479,86.70988,-102311.1115,-102311.1115,-102311.1115,-102311.1115,-102311.1115,-102311.1115,17.811021,24.86514,19.382899,17.462339,
2.93942,466.783229,430.147865,156.257913,0,0,0,87.470817,86.880438,-102311.1115,-102311.1115,-102311.1115,-102311.1115,-102311.1115,-102311.1115,17.824239,24.872856,19.361355,17.473079,
2.94004,464.809192,431.956674,156.651774,0.252661,0,0,87.405086,86.775479,-102311.1115,-102311.1115,-102311.1115,-102311.1115,-102311.1115,-102311.1115,17.826442,24.862758,19.36396,17.457018,
2.94066,465.796211,433.765482,156.586131,0,0,0,87.326209,86.70988,-102311.1115,-102311.1115,-102311.1115,-102311.1115,-102311.1115,-102311.1115,17.831148,24.885049,19.390715,17.477907,
2.94128,464.480186,434.423231,156.323557,0.383476,1.142823,0,87.378794,86.73612,-102311.1115,-102311.1115,-102311.1115,-102311.1115,-102311.1115,-102311.1115,17.796902,24.879715,19.39292,17.450613,
2.9419,466.618726,432.614422,156.454844,0.350772,1.372574,0,87.339356,86.775479,-102311.1115,-102311.1115,-102311.1115,-102311.1115,-102311.1115,-102311.1115,17.806415,24.87438,19.372578,17.468054,
2.94252,469.250776,437.383099,156.225092,0.481588,1.930541,0,87.313063,86.841079,-102311.1115,-102311.1115,-102311.1115,-102311.1115,-102311.1115,-102311.1115,17.822437,24.871713,19.376286,17.473276,
2.94314,465.302701,434.258793,156.356379,0.056438,3.177761,0,87.483963,87.024757,-102311.1115,-102311.1115,-102311.1115,-102311.1115,-102311.1115,-102311.1115,17.794399,24.856281,19.377588,17.472685,
2.94376,466.28972,433.436608,156.94717,0.514292,3.801371,0,87.339356,86.841079,-102311.1115,-102311.1115,-102311.1115,-102311.1115,-102311.1115,-102311.1115,17.808618,24.860758,19.361956,17.460861,
2.94438,462.999658,430.970051,156.225092,0,4.228051,0,87.326209,86.814839,-102311.1115,-102311.1115,-102311.1115,-102311.1115,-102311.1115,-102311.1115,17.815728,24.882763,19.379993,17.458398,
2.9512,468.263757,435.080979,156.454844,0.252661,0,0,87.39194,86.513082,-102311.1115,-102311.1115,-102311.1115,-102311.1115,-102311.1115,-102311.1115,17.798504,24.845136,19.346324,17.451007,
2.95182,467.770248,431.956674,156.815883,0.448884,0,0,87.299917,86.381883,-102311.1115,-102311.1115,-102311.1115,-102311.1115,-102311.1115,-102311.1115,17.812323,24.872761,19.387709,17.463127,
2.95244,465.796211,431.134488,156.783061,0.285365,0,0,87.431379,86.513082,-102311.1115,-102311.1115,-102311.1115,-102311.1115,-102311.1115,-102311.1115,17.802209,24.869331,19.366365,17.470517,
2.95306,467.441241,437.711973,156.618953,0.579699,0,0,87.378794,86.631161,-102311.1115,-102311.1115,-102311.1115,-102311.1115,-102311.1115,-102311.1115,17.797603,24.853709,19.371576,17.481159,
2.95368,464.15118,432.121111,156.422022,0.089142,0,0,87.22104,86.6574,-102311.1115,-102311.1115,-102311.1115,-102311.1115,-102311.1115,-102311.1115,17.815327,24.869427,19.356044,17.468842,
2.9543,467.441241,431.463362,156.815883,0.350772,0,0,87.523402,86.749239,-102311.1115,-102311.1115,-102311.1115,-102311.1115,-102311.1115,-102311.1115,17.819933,24.866188,19.380995,17.461354,
2.95492,468.757266,433.601045,156.914348,0.089142,0,0,87.365648,86.762359,-102311.1115,-102311.1115,-102311.1115,-102311.1115,-102311.1115,-102311.1115,17.835654,24.871046,19.391316,17.464999,
2.95554,467.276738,436.889788,156.3892,0.645107,0,0,87.339356,86.68364,-102311.1115,-102311.1115,-102311.1115,-102311.1115,-102311.1115,-102311.1115,17.821335,24.845326,19.366165,17.481061,
2.95616,463.822174,433.107733,156.454844,0.154549,0.059712,0,87.470817,86.880438,-102311.1115,-102311.1115,-102311.1115,-102311.1115,-102311.1115,-102311.1115,17.812423,24.880953,19.380995,17.468054,
2.95678,464.809192,434.423231,156.618953,0.350772,0,0,87.378794,86.775479,-102311.1115,-102311.1115,-102311.1115,-102311.1115,-102311.1115,-102311.1115,17.7953,24.852471,19.347627,17.483031,
2.9636,465.960714,433.436608,156.815883,0,2.029006,0,87.497109,86.64428,-102311.1115,-102311.1115,-102311.1115,-102311.1115,-102311.1115,-102311.1115,17.810621,24.867807,19.366265,17.477809,
2.96422,469.250776,436.396476,156.093805,0.350772,1.602325,0,87.326209,86.591801,-102311.1115,-102311.1115,-102311.1115,-102311.1115,-102311.1115,-102311.1115,17.793397,24.871427,19.368971,17.474557,
2.96484,469.579782,431.956674,156.750239,0.121845,0.02689,0,87.286771,86.526202,-102311.1115,-102311.1115,-102311.1115,-102311.1115,-102311.1115,-102311.1115,17.792396,24.860568,19.36857,17.481652,
2.96546,465.302701,433.107733,156.684596,0.285365,0.02689,0,87.444525,86.578681,-102311.1115,-102311.1115,-102311.1115,-102311.1115,-102311.1115,-102311.1115,17.820234,24.875237,19.366165,17.467069,
2.96608,463.164161,436.560913,156.093805,0.154549,0,0,87.365648,86.631161,-102311.1115,-102311.1115,-102311.1115,-102311.1115,-102311.1115,-102311.1115,17.826842,24.866759,19.377488,17.483524,
2.9667,464.809192,432.449985,156.684596,0.318069,0.158176,0,87.418232,86.618041,-102311.1115,-102311.1115,-102311.1115,-102311.1115,-102311.1115,-102311.1115,17.827043,24.865997,19.376887,17.474065,
2.96732,469.086272,433.436608,156.881526,0.187253,0,0,87.457671,86.539321,-102311.1115,-102311.1115,-102311.1115,-102311.1115,-102311.1115,-102311.1115,17.818531,24.853423,19.364662,17.485002,
2.96794,469.415279,432.778859,155.99534,0.187253,0,0,87.365648,86.513082,-102311.1115,-102311.1115,-102311.1115,-102311.1115,-102311.1115,-102311.1115,17.822036,24.842659,19.372478,17.464999,
2.96856,466.454223,436.889788,156.783061,0.41618,0,0,87.339356,86.408123,-102311.1115,-102311.1115,-102311.1115,-102311.1115,-102311.1115,-102311.1115,17.842764,24.869998,19.35414,17.461649,
2.96918,464.315683,435.245416,156.651774,0.154549,0,0,87.483963,86.604921,-102311.1115,-102311.1115,-102311.1115,-102311.1115,-102311.1115,-102311.1115,17.821736,24.856567,19.389813,17.502442,
2.976,465.796211,431.627799,156.914348,0.350772,2.882367,0,87.457671,86.972277,-102311.1115,-102311.1115,-102311.1115,-102311.1115,-102311.1115,-102311.1115,17.795901,24.86314,19.35875,17.476528,
2.97662,467.441241,433.765482,156.093805,0,3.341869,0,87.510255,86.893558,-102311.1115,-102311.1115,-102311.1115,-102311.1115,-102311.1115,-102311.1115,17.813024,24.857329,19.350934,17.461748,
2.97724,473.19885,433.107733,156.323557,0.187253,4.031122,0,87.431379,86.841079,-102311.1115,-102311.1115,-102311.1115,-102311.1115,-102311.1115,-102311.1115,17.811922,24.859901,19.369271,17.474853,
2.97786,466.28972,433.765482,156.848705,0,3.670084,0,87.444525,86.788599,-102311.1115,-102311.1115,-102311.1115,-102311.1115,-102311.1115,-102311.1115,17.808718,24.85228,19.381697,17.486578,
2.97848,463.986677,435.57429,156.356379,0.448884,2.718259,0,87.405086,86.801719,-102311.1115,-102311.1115,-102311.1115,-102311.1115,-102311.1115,-102311.1115,17.795,24.852185,19.389112,17.457018,
2.9791,465.467204,437.547536,156.454844,0.023734,2.685437,0,87.352502,86.67052,-102311.1115,-102311.1115,-102311.1115,-102311.1115,-102311.1115,-102311.1115,17.799105,24.837229,19.390314,17.477415,
2.97972,468.099254,433.272171,156.553309,0.350772,1.930541,0,87.497109,86.69676,-102311.1115,-102311.1115,-102311.1115,-102311.1115,-102311.1115,-102311.1115,17.828945,24.859805,19.367969,17.488254,
2.98034,469.579782,432.614422,156.586131,0.121845,1.733612,0,87.418232,86.723,-102311.1115,-102311.1115,-102311.1115,-102311.1115,-102311.1115,-102311.1115,17.821635,24.866855,19.357247,17.480371,
2.98096,467.112235,435.738728,157.078457,0.546995,0,0,87.260479,86.499962,-102311.1115,-102311.1115,-102311.1115,-102311.1115,-102311.1115,-102311.1115,17.828144,24.877714,19.370474,17.476824,
2.98158,463.822174,435.245416,156.586131,0,0.223819,0,87.365648,86.552441,-102311.1115,-102311.1115,-102311.1115,-102311.1115,-102311.1115,-102311.1115,17.814526,24.873999,19.36386,17.454653,
2.9884,463.328664,433.601045,156.586131,0.056438,0,0,87.418232,86.788599,-102311.1115,-102311.1115,-102311.1115,-102311.1115,-102311.1115,-102311.1115,17.763758,24.843993,19.354641,17.426768,
2.98902,465.960714,433.601045,155.896874,0.252661,0,0,87.497109,86.814839,-102311.1115,-102311.1115,-102311.1115,-102311.1115,-102311.1115,-102311.1115,17.824139,24.844945,19.369271,17.450515,
2.98964,470.5668,434.094356,156.323557,0.121845,0.125355,0,87.470817,86.775479,-102311.1115,-102311.1115,-102311.1115,-102311.1115,-102311.1115,-102311.1115,17.799506,24.851137,19.390515,17.447953,
2.99026,468.921769,434.423231,156.651774,0.285365,0,0,87.378794,86.762359,-102311.1115,-102311.1115,-102311.1115,-102311.1115,-102311.1115,-102311.1115,17.796301,24.886478,19.39282,17.484706,
2.99088,466.28972,431.298925,156.159448,0.154549,0.223819,0,87.444525,86.880438,-102311.1115,-102311.1115,-102311.1115,-102311.1115,-102311.1115,-102311.1115,17.858585,24.866474,19.365564,17.459284,
2.9915,464.644689,433.601045,156.586131,0.350772,0,0,87.286771,86.801719,-102311.1115,-102311.1115,-102311.1115,-102311.1115,-102311.1115,-102311.1115,17.806816,24.862092,19.366566,17.454358,
2.99212,468.099254,433.436608,156.454844,0,2.193114,0,87.339356,86.959157,-102311.1115,-102311.1115,-102311.1115,-102311.1115,-102311.1115,-102311.1115,17.823438,24.852947,19.358449,17.43741,
2.99274,467.441241,433.436608,156.290735,0.318069,3.505977,0,87.405086,86.946038,-102311.1115,-102311.1115,-102311.1115,-102311.1115,-102311.1115,-102311.1115,17.821535,24.86133,19.366967,17.478302,
2.99336,469.744285,432.449985,156.586131,0,3.046475,0,87.352502,86.946038,-102311.1115,-102311.1115,-102311.1115,-102311.1115,-102311.1115,-102311.1115,17.81793,24.864854,19.362758,17.482539,
2.99398,465.960714,436.72535,156.3892,0.612403,3.670084,0,87.418232,86.880438,-102311.1115,-102311.1115,-102311.1115,-102311.1115,-102311.1115,-102311.1115,17.812223,24.854566,19.379592,17.46362,
3.0008,462.999658,435.409853,156.881526,0.089142,0,0,87.352502,86.539321,-102311.1115,-102311.1115,-102311.1115,-102311.1115,-102311.1115,-102311.1115,17.830247,24.867426,19.39803,17.469433,
3.00142,465.138198,428.17462,156.159448,0.154549,0,0,87.39194,86.486842,-102311.1115,-102311.1115,-102311.1115,-102311.1115,-102311.1115,-102311.1115,17.82524,24.875237,19.355243,17.466674,
3.00204,470.5668,435.080979,156.684596,0.154549,0,0,87.536548,86.578681,-102311.1115,-102311.1115,-102311.1115,-102311.1115,-102311.1115,-102311.1115,17.839359,24.841992,19.386206,17.453766,
3.00266,467.276738,434.752105,156.651774,0.252661,0,0,87.339356,86.539321,-102311.1115,-102311.1115,-102311.1115,-102311.1115,-102311.1115,-102311.1115,17.819933,24.873237,19.379492,17.473867,
3.00328,466.947732,435.080979,156.356379,0.318069,0,0,87.365648,86.578681,-102311.1115,-102311.1115,-102311.1115,-102311.1115,-102311.1115,-102311.1115,17.823939,24.871999,19.373881,17.464113,
3.0039,467.441241,432.943296,156.750239,0.154549,0,0,87.352502,86.67052,-102311.1115,-102311.1115,-102311.1115,-102311.1115,-102311.1115,-102311.1115,17.837657,24.900195,19.376386,17.507468,
3.00452,465.631708,437.054225,156.651774,0.089142,0,0,87.313063,86.6574,-102311.1115,-102311.1115,-102311.1115,-102311.1115,-102311.1115,-102311.1115,17.828445,24.874475,19.371676,17.498501,
3.00514,466.947732,431.298925,156.323557,0,0,0,87.444525,86.68364,-102311.1115,-102311.1115,-102311.1115,-102311.1115,-102311.1115,-102311.1115,17.824539,24.859329,19.384503,17.473572,
3.00576,466.947732,430.641177,156.586131,0.448884,0,0,87.313063,86.749239,-102311.1115,-102311.1115,-102311.1115,-102311.1115,-102311.1115,-102311.1115,17.824239,24.865997,19.359451,17.464014,
3.00638,463.822174,436.72535,156.783061,0.056438,0,0,87.260479,86.67052,-102311.1115,-102311.1115,-102311.1115,-102311.1115,-102311.1115,-102311.1115,17.830648,24.882096,19.358349,17.464113,
3.0132,463.328664,434.423231,156.684596,0.121845,1.70079,0,87.339356,86.513082,-102311.1115,-102311.1115,-102311.1115,-102311.1115,-102311.1115,-102311.1115,17.809619,24.838468,19.347226,17.429133,
3.01382,466.125217,432.614422,156.356379,0,0.945894,0,87.313063,86.578681,-102311.1115,-102311.1115,-102311.1115,-102311.1115,-102311.1115,-102311.1115,17.812323,24.883811,19.381096,17.468744,
3.01444,468.42826,431.627799,156.290735,0.448884,0.420749,0,87.39194,86.565561,-102311.1115,-102311.1115,-102311.1115,-102311.1115,-102311.1115,-102311.1115,17.83225,24.867712,19.381196,17.464211,
3.01506,470.237794,435.080979,156.750239,0,0.256641,0,87.405086,86.618041,-102311.1115,-102311.1115,-102311.1115,-102311.1115,-102311.1115,-102311.1115,17.823538,24.858472,19.374783,17.463817,
3.01568,466.783229,436.232039,156.356379,0.285365,0,0,87.378794,86.631161,-102311.1115,-102311.1115,-102311.1115,-102311.1115,-102311.1115,-102311.1115,17.801308,24.884573,19.377087,17.475345,
3.0163,466.28972,431.956674,156.553309,0.41618,0,0,87.444525,86.70988,-102311.1115,-102311.1115,-102311.1115,-102311.1115,-102311.1115,-102311.1115,17.798905,24.851423,19.350132,17.48244,
3.01692,462.341646,433.272171,156.914348,0.252661,0,0,87.470817,86.631161,-102311.1115,-102311.1115,-102311.1115,-102311.1115,-102311.1115,-102311.1115,17.848271,24.876952,19.371877,17.452584,
3.01754,467.112235,436.396476,156.093805,0.514292,0,0,87.352502,86.447482,-102311.1115,-102311.1115,-102311.1115,-102311.1115,-102311.1115,-102311.1115,17.816929,24.863711,19.351635,17.46224,
3.01816,472.047328,430.147865,157.111278,0,0,0,87.405086,86.499962,-102311.1115,-102311.1115,-102311.1115,-102311.1115,-102311.1115,-102311.1115,17.821035,24.861711,19.380895,17.458496,
3.01878,467.441241,433.929919,156.454844,0.677811,0,0,87.56284,86.631161,-102311.1115,-102311.1115,-102311.1115,-102311.1115,-102311.1115,-102311.1115,17.822136,24.871332,19.387308,17.462437,
3.0256,465.960714,434.587668,156.3892,0,2.258757,0,87.418232,86.946038,-102311.1115,-102311.1115,-102311.1115,-102311.1115,-102311.1115,-102311.1115,17.843965,24.891527,19.362457,17.466379,
3.02622,464.809192,433.929919,156.454844,0.579699,3.768549,0,87.457671,86.919798,-102311.1115,-102311.1115,-102311.1115,-102311.1115,-102311.1115,-102311.1115,17.810621,24.887145,19.371877,17.486874,
3.02684,467.770248,432.943296,156.454844,0.187253,3.702906,0,87.378794,86.919798,-102311.1115,-102311.1115,-102311.1115,-102311.1115,-102311.1115,-102311.1115,17.833451,24.864664,19.387809,17.431005,
3.02746,468.42826,434.587668,156.553309,0.285365,4.326516,0,87.510255,86.893558,-102311.1115,-102311.1115,-102311.1115,-102311.1115,-102311.1115,-102311.1115,17.811322,24.873713,19.381096,17.464211,
3.02808,468.42826,433.436608,156.520487,0.056438,3.079296,0,87.234186,86.723,-102311.1115,-102311.1115,-102311.1115,-102311.1115,-102311.1115,-102311.1115,17.808217,24.879238,19.374582,17.465591,
3.0287,467.605745,435.080979,156.848705,0.187253,2.849545,0,87.339356,86.618041,-102311.1115,-102311.1115,-102311.1115,-102311.1115,-102311.1115,-102311.1115,17.800207,24.893241,19.367167,17.463521,
3.02932,463.65767,433.436608,156.422022,0,2.160292,0,87.470817,86.788599,-102311.1115,-102311.1115,-102311.1115,-102311.1115,-102311.1115,-102311.1115,17.824139,24.885335,19.361956,17.44677,
3.02994,467.441241,433.765482,156.356379,0.023734,1.799255,0,87.431379,86.6574,-102311.1115,-102311.1115,-102311.1115,-102311.1115,-102311.1115,-102311.1115,17.791395,24.870284,19.374883,17.456722,
