X_Value,PT1-P0,PT2-P0,PT-P1,PT-P2,PT-W1,PT-W2,PT-PC,PT-F,TCp-P0,TCp-P1,TCp-P2,TCp-W1,TCp-W2,TCp-PC,LC4-W3,LC1-W3,LC2-W3,LC3-W3,Comment
0.05208,454.774504,422.090446,121.007399,0.089142,1.602325,0,82.304384,81.580011,-101718.3201,-101718.3201,-101718.3201,-101718.3201,-101718.3201,-101718.3201,23.482843,28.740453,23.051905,21.10989,
0.0527,451.155436,419.623889,120.515074,0.121845,2.3244,0,82.264945,81.606251,-101718.3201,-101718.3201,-101718.3201,-101718.3201,-101718.3201,-101718.3201,23.490253,28.781414,23.067237,21.111368,
0.05332,450.168418,420.117201,121.105864,0.579699,0.02689,0,82.172922,81.422573,-101718.3201,-101718.3201,-101718.3201,-101718.3201,-101718.3201,-101718.3201,23.494959,28.803323,23.070744,21.094913,
0.05394,451.977952,420.117201,120.679182,0.056438,1.27411,0,82.409553,81.593131,-101718.3201,-101718.3201,-101718.3201,-101718.3201,-101718.3201,-101718.3201,23.47383,28.775889,23.069942,21.09915,
0.05456,454.774504,420.939386,120.843291,0.350772,0.322284,0,82.396407,81.553772,-101718.3201,-101718.3201,-101718.3201,-101718.3201,-101718.3201,-101718.3201,23.48064,28.789987,23.081165,21.126247,
0.05518,454.445498,419.459452,121.335616,0,0.519214,0,82.264945,81.488172,-101718.3201,-101718.3201,-101718.3201,-101718.3201,-101718.3201,-101718.3201,23.453804,28.781223,23.073249,21.119448,
0.062,452.635964,417.157333,121.040221,0.023734,0,0,82.409553,81.68497,-101718.3201,-101718.3201,-101718.3201,-101718.3201,-101718.3201,-101718.3201,23.501267,28.786653,23.077658,21.128809,
0.06262,450.497424,425.379189,121.073042,0.121845,0,0,82.343822,81.593131,-101718.3201,-101718.3201,-101718.3201,-101718.3201,-101718.3201,-101718.3201,23.479438,28.791226,23.055312,21.107525,
0.06324,451.484442,420.774949,120.613539,0.023734,0.552035,0,82.396407,81.72433,-101718.3201,-101718.3201,-101718.3201,-101718.3201,-101718.3201,-101718.3201,23.477035,28.783605,23.079762,21.140436,
0.06386,454.774504,415.677399,121.138686,0.219957,0,0,82.501576,81.789929,-101718.3201,-101718.3201,-101718.3201,-101718.3201,-101718.3201,-101718.3201,23.484445,28.78913,23.073449,21.094026,
0.06448,454.939007,422.090446,120.941756,0,0.289463,0,82.343822,81.816169,-101718.3201,-101718.3201,-101718.3201,-101718.3201,-101718.3201,-101718.3201,23.501668,28.79275,23.087077,21.11866,
0.0651,450.82643,422.583758,120.744826,0.089142,0,0,82.514722,81.842409,-101718.3201,-101718.3201,-101718.3201,-101718.3201,-101718.3201,-101718.3201,23.49596,28.797989,23.066736,21.12802,
0.06572,451.648946,416.499584,121.171507,0.154549,0.814608,0,82.541014,81.960487,-101718.3201,-101718.3201,-101718.3201,-101718.3201,-101718.3201,-101718.3201,23.505273,28.77427,23.078059,21.096391,
0.06634,450.332921,419.130578,120.843291,0.383476,2.291578,0,82.38326,81.855528,-101718.3201,-101718.3201,-101718.3201,-101718.3201,-101718.3201,-101718.3201,23.515787,28.785701,23.094693,21.14349,
0.06696,454.445498,419.952764,120.580717,0.350772,2.554151,0,82.448991,81.776809,-101718.3201,-101718.3201,-101718.3201,-101718.3201,-101718.3201,-101718.3201,23.470526,28.79294,23.083871,21.119941,
0.06758,454.280995,422.748195,121.138686,0.350772,1.963363,0,82.356968,81.71121,-101718.3201,-101718.3201,-101718.3201,-101718.3201,-101718.3201,-101718.3201,23.498163,28.794274,23.091386,21.121616,
0.0744,451.813449,415.512962,121.105864,0.187253,0,0,82.501576,81.65873,-101718.3201,-101718.3201,-101718.3201,-101718.3201,-101718.3201,-101718.3201,23.448997,28.774174,23.077458,21.110383,
0.07502,450.82643,419.623889,121.007399,0.481588,0,0,82.501576,81.65873,-101718.3201,-101718.3201,-101718.3201,-101718.3201,-101718.3201,-101718.3201,23.459812,28.787796,23.094192,21.121714,
0.07564,449.839412,421.432698,120.580717,0,0,0,82.356968,81.593131,-101718.3201,-101718.3201,-101718.3201,-101718.3201,-101718.3201,-101718.3201,23.515787,28.818374,23.090885,21.12871,
0.07626,454.774504,419.295015,121.138686,0.448884,0,0,82.462137,81.68497,-101718.3201,-101718.3201,-101718.3201,-101718.3201,-101718.3201,-101718.3201,23.484244,28.77827,23.081366,21.142998,
0.07688,454.445498,419.459452,121.073042,0,0,0,82.396407,81.67185,-101718.3201,-101718.3201,-101718.3201,-101718.3201,-101718.3201,-101718.3201,23.479538,28.782557,23.104914,21.099248,
0.0775,453.951989,418.801704,120.810469,0.219957,0,0,82.304384,81.632491,-101718.3201,-101718.3201,-101718.3201,-101718.3201,-101718.3201,-101718.3201,23.485346,28.804181,23.066836,21.120236,
0.07812,452.800467,421.432698,121.499724,0.089142,0,0,82.38326,81.69809,-101718.3201,-101718.3201,-101718.3201,-101718.3201,-101718.3201,-101718.3201,23.5259,28.808944,23.076856,21.108215,
0.07874,449.345902,419.788327,120.64636,0.187253,0,0,82.278091,81.645611,-101718.3201,-101718.3201,-101718.3201,-101718.3201,-101718.3201,-101718.3201,23.498363,28.786844,23.094392,21.113831,
0.07936,454.280995,418.801704,120.679182,0.121845,0,0,82.251799,81.606251,-101718.3201,-101718.3201,-101718.3201,-101718.3201,-101718.3201,-101718.3201,23.523998,28.802085,23.070744,21.131174,
0.07998,457.24205,419.788327,120.974577,0.089142,0.45357,0,82.38326,81.67185,-101718.3201,-101718.3201,-101718.3201,-101718.3201,-101718.3201,-101718.3201,23.492055,28.80761,23.079161,21.090971,
0.0868,454.445498,419.788327,120.974577,0.481588,0.45357,0,82.343822,81.645611,-101718.3201,-101718.3201,-101718.3201,-101718.3201,-101718.3201,-101718.3201,23.524298,28.820184,23.097098,21.13009,
0.08742,451.977952,418.966141,120.679182,0,0.880251,0,82.501576,81.776809,-101718.3201,-101718.3201,-101718.3201,-101718.3201,-101718.3201,-101718.3201,23.490553,28.798084,23.069241,21.147924,
0.08804,450.82643,420.774949,120.876112,0.383476,0,0,82.409553,81.71121,-101718.3201,-101718.3201,-101718.3201,-101718.3201,-101718.3201,-101718.3201,23.489051,28.796751,23.084672,21.110777,
0.08866,449.510406,420.446075,120.941756,0.023734,0.158176,0,82.370114,81.540652,-101718.3201,-101718.3201,-101718.3201,-101718.3201,-101718.3201,-101718.3201,23.499465,28.792083,23.060824,21.090282,
0.08928,455.926026,417.486207,120.777647,0.121845,0.223819,0,82.48843,81.750569,-101718.3201,-101718.3201,-101718.3201,-101718.3201,-101718.3201,-101718.3201,23.504371,28.795417,23.057116,21.109299,
0.0899,453.951989,417.979518,121.007399,0.187253,0,0,82.435845,81.645611,-101718.3201,-101718.3201,-101718.3201,-101718.3201,-101718.3201,-101718.3201,23.504371,28.774365,23.058719,21.118266,
0.09052,452.635964,420.117201,121.401259,0.448884,0.486392,0,82.31753,81.593131,-101718.3201,-101718.3201,-101718.3201,-101718.3201,-101718.3201,-101718.3201,23.504972,28.792083,23.065233,21.106441,
0.09114,450.332921,419.788327,120.44943,0.121845,0,0,82.343822,81.527532,-101718.3201,-101718.3201,-101718.3201,-101718.3201,-101718.3201,-101718.3201,23.491254,28.779795,23.051505,21.11659,
0.09176,452.306958,419.130578,121.138686,0.612403,0,0,82.225507,81.422573,-101718.3201,-101718.3201,-101718.3201,-101718.3201,-101718.3201,-101718.3201,23.491354,28.791607,23.047396,21.111368,
0.09238,458.887081,417.650644,121.368438,0,0,0,82.172922,81.527532,-101718.3201,-101718.3201,-101718.3201,-101718.3201,-101718.3201,-101718.3201,23.482843,28.788273,23.074051,21.084665,
0.0992,452.471461,421.926009,121.138686,0.121845,1.07718,0,82.251799,81.67185,-101718.3201,-101718.3201,-101718.3201,-101718.3201,-101718.3201,-101718.3201,23.484645,28.802466,23.048599,21.097869,
0.09982,451.319939,421.597135,121.073042,0.448884,1.996184,0,82.264945,81.71121,-101718.3201,-101718.3201,-101718.3201,-101718.3201,-101718.3201,-101718.3201,23.502068,28.79475,23.05922,21.112255,
0.10044,450.003915,417.157333,120.777647,0,1.799255,0,82.356968,81.776809,-101718.3201,-101718.3201,-101718.3201,-101718.3201,-101718.3201,-101718.3201,23.498864,28.778461,23.061325,21.115605,
0.10106,450.497424,423.241506,120.941756,0.285365,1.996184,0,82.212361,81.65873,-101718.3201,-101718.3201,-101718.3201,-101718.3201,-101718.3201,-101718.3201,23.508878,28.77989,23.053108,21.098854,
0.10168,454.445498,421.432698,120.843291,0.252661,1.864898,0,82.304384,81.566891,-101718.3201,-101718.3201,-101718.3201,-101718.3201,-101718.3201,-101718.3201,23.492756,28.803323,23.061826,21.112945,
0.1023,454.774504,417.486207,120.810469,0.285365,1.963363,0,82.38326,81.68497,-101718.3201,-101718.3201,-101718.3201,-101718.3201,-101718.3201,-101718.3201,23.505173,28.784939,23.043789,21.14891,
0.10292,451.813449,421.103823,121.040221,0,1.89772,0,82.291238,81.645611,-101718.3201,-101718.3201,-101718.3201,-101718.3201,-101718.3201,-101718.3201,23.5259,28.823042,23.061725,21.10319,
0.10354,451.155436,420.939386,120.547895,0.383476,0.322284,0,82.264945,81.461932,-101718.3201,-101718.3201,-101718.3201,-101718.3201,-101718.3201,-101718.3201,23.499865,28.790273,23.062026,21.09984,
0.10416,449.016896,419.623889,120.876112,0.187253,1.438218,0,82.448991,81.645611,-101718.3201,-101718.3201,-101718.3201,-101718.3201,-101718.3201,-101718.3201,23.510079,28.795512,23.041284,21.143687,
0.10478,454.445498,418.801704,121.105864,0.41618,0,0,82.343822,81.540652,-101718.3201,-101718.3201,-101718.3201,-101718.3201,-101718.3201,-101718.3201,23.505673,28.788463,23.056815,21.079443,
0.1116,454.116492,420.610512,121.269973,0.187253,0,0,82.330676,81.67185,-101718.3201,-101718.3201,-101718.3201,-101718.3201,-101718.3201,-101718.3201,23.501868,28.798942,23.067938,21.118955,
0.11222,453.622982,422.583758,120.613539,0,0,0,82.291238,81.632491,-101718.3201,-101718.3201,-101718.3201,-101718.3201,-101718.3201,-101718.3201,23.522997,28.781509,23.063629,21.109496,
0.11284,451.648946,420.446075,120.777647,0.448884,0,0,82.31753,81.593131,-101718.3201,-101718.3201,-101718.3201,-101718.3201,-101718.3201,-101718.3201,23.522896,28.796179,23.051605,21.121813,
0.11346,450.003915,416.17071,121.368438,0.121845,0.059712,0,82.186068,81.632491,-101718.3201,-101718.3201,-101718.3201,-101718.3201,-101718.3201,-101718.3201,23.513283,28.7817,23.041484,21.12802,
0.11408,453.293976,422.912632,120.712004,0.41618,0,0,82.199215,81.501292,-101718.3201,-101718.3201,-101718.3201,-101718.3201,-101718.3201,-101718.3201,23.541321,28.786463,23.06373,21.122305,
0.1147,453.787486,418.801704,120.679182,0.023734,1.405396,0,82.212361,81.71121,-101718.3201,-101718.3201,-101718.3201,-101718.3201,-101718.3201,-101718.3201,23.487649,28.765982,23.054912,21.131371,
0.11532,455.268013,418.801704,121.171507,0.41618,0,0,82.304384,81.67185,-101718.3201,-101718.3201,-101718.3201,-101718.3201,-101718.3201,-101718.3201,23.498964,28.785986,23.026253,21.139746,
0.11594,451.484442,421.926009,120.515074,0.056438,0.6505,0,82.107192,81.580011,-101718.3201,-101718.3201,-101718.3201,-101718.3201,-101718.3201,-101718.3201,23.539318,28.776842,23.047496,21.102303,
0.11656,450.82643,420.774949,120.941756,0.285365,2.652616,0,82.264945,81.71121,-101718.3201,-101718.3201,-101718.3201,-101718.3201,-101718.3201,-101718.3201,23.485446,28.77246,23.01493,21.125064,
0.11718,452.800467,417.979518,121.302794,0,1.864898,0,82.38326,81.67185,-101718.3201,-101718.3201,-101718.3201,-101718.3201,-101718.3201,-101718.3201,23.489351,28.775794,23.037676,21.117379,
0.124,454.774504,416.335147,121.204329,0.121845,1.011537,0,82.448991,81.619371,-101718.3201,-101718.3201,-101718.3201,-101718.3201,-101718.3201,-101718.3201,23.467722,28.78913,23.047797,21.135312,
0.12462,454.939007,421.268261,120.580717,0,0,0,82.343822,81.461932,-101718.3201,-101718.3201,-101718.3201,-101718.3201,-101718.3201,-101718.3201,23.488951,28.800751,23.032866,21.136593,
0.12524,453.293976,419.788327,121.040221,0.252661,0,0,82.199215,81.527532,-101718.3201,-101718.3201,-101718.3201,-101718.3201,-101718.3201,-101718.3201,23.482542,28.78532,23.051505,21.13817,
0.12586,450.168418,418.801704,121.040221,0.154549,0,0,82.475283,81.69809,-101718.3201,-101718.3201,-101718.3201,-101718.3201,-101718.3201,-101718.3201,23.485246,28.781795,23.033568,21.129991,
0.12648,451.484442,419.623889,120.613539,0.187253,0,0,82.435845,81.68497,-101718.3201,-101718.3201,-101718.3201,-101718.3201,-101718.3201,-101718.3201,23.494558,28.782843,23.07385,21.128316,
0.1271,453.129473,422.090446,120.876112,0.154549,0.125355,0,82.304384,81.593131,-101718.3201,-101718.3201,-101718.3201,-101718.3201,-101718.3201,-101718.3201,23.505473,28.791511,23.059321,21.132947,
0.12772,452.96497,419.130578,121.237151,0.318069,0,0,82.422699,81.69809,-101718.3201,-101718.3201,-101718.3201,-101718.3201,-101718.3201,-101718.3201,23.478036,28.756837,23.050803,21.130779,
0.12834,453.129473,417.815081,120.515074,0.023734,0,0,82.409553,81.750569,-101718.3201,-101718.3201,-101718.3201,-101718.3201,-101718.3201,-101718.3201,23.465119,28.761029,23.071546,21.138268,
0.12896,451.155436,420.610512,120.941756,0.089142,0,0,82.330676,81.750569,-101718.3201,-101718.3201,-101718.3201,-101718.3201,-101718.3201,-101718.3201,23.489051,28.771983,23.066235,21.125951,
0.12958,451.155436,420.281638,121.073042,0.252661,0,0,82.567306,81.908008,-101718.3201,-101718.3201,-101718.3201,-101718.3201,-101718.3201,-101718.3201,23.500366,28.768078,23.102509,21.129203,
0.1364,453.293976,418.308393,120.876112,0,0.683321,0,82.409553,81.69809,-101718.3201,-101718.3201,-101718.3201,-101718.3201,-101718.3201,-101718.3201,23.482142,28.770459,23.078259,21.136199,
0.13702,453.787486,419.459452,120.44943,0.219957,0.781786,0,82.501576,81.72433,-101718.3201,-101718.3201,-101718.3201,-101718.3201,-101718.3201,-101718.3201,23.475733,28.755218,23.096897,21.131272,
0.13764,451.813449,421.926009,120.974577,0,1.110002,0,82.448991,81.645611,-101718.3201,-101718.3201,-101718.3201,-101718.3201,-101718.3201,-101718.3201,23.474231,28.763505,23.081366,21.166252,
0.13826,451.155436,422.41932,120.941756,0.383476,0,0,82.31753,81.566891,-101718.3201,-101718.3201,-101718.3201,-101718.3201,-101718.3201,-101718.3201,23.48815,28.752646,23.079963,21.145363,
0.13888,448.852393,418.801704,120.515074,0.187253,0.289463,0,82.448991,81.69809,-101718.3201,-101718.3201,-101718.3201,-101718.3201,-101718.3201,-101718.3201,23.486347,28.761695,23.060122,21.180342,
0.1395,454.774504,422.41932,121.040221,0.089142,0,0,82.343822,81.67185,-101718.3201,-101718.3201,-101718.3201,-101718.3201,-101718.3201,-101718.3201,23.476834,28.76703,23.075754,21.147826,
0.14012,453.787486,421.268261,120.941756,0,0.45357,0,82.225507,81.580011,-101718.3201,-101718.3201,-101718.3201,-101718.3201,-101718.3201,-101718.3201,23.47363,28.763315,23.100705,21.153147,
0.14074,453.129473,419.952764,120.777647,0.252661,0.716143,0,82.186068,81.461932,-101718.3201,-101718.3201,-101718.3201,-101718.3201,-101718.3201,-101718.3201,23.478737,28.742263,23.085073,21.162015,
0.14136,450.661927,420.610512,121.073042,0.056438,0,0,82.251799,81.383213,-101718.3201,-101718.3201,-101718.3201,-101718.3201,-101718.3201,-101718.3201,23.498163,28.754837,23.070042,21.16704,
0.14198,450.990933,424.885877,120.941756,0.023734,0,0,82.343822,81.501292,-101718.3201,-101718.3201,-101718.3201,-101718.3201,-101718.3201,-101718.3201,23.492956,28.760743,23.056615,21.156595,
0.1488,452.635964,422.090446,121.073042,0.318069,0,0,82.370114,81.750569,-101718.3201,-101718.3201,-101718.3201,-101718.3201,-101718.3201,-101718.3201,23.47343,28.757314,23.11273,21.170489,
0.14942,454.116492,416.992896,120.547895,0.089142,1.241288,0,82.251799,81.763689,-101718.3201,-101718.3201,-101718.3201,-101718.3201,-101718.3201,-101718.3201,23.50347,28.76703,23.10311,21.178963,
0.15004,454.939007,421.103823,121.401259,0.318069,2.029006,0,82.514722,81.973607,-101718.3201,-101718.3201,-101718.3201,-101718.3201,-101718.3201,-101718.3201,23.474031,28.746073,23.104012,21.14487,
0.15066,451.977952,422.090446,121.138686,0.089142,1.635147,0,82.356968,81.789929,-101718.3201,-101718.3201,-101718.3201,-101718.3201,-101718.3201,-101718.3201,23.47323,28.757409,23.069642,21.127232,
0.15128,447.700872,421.432698,120.44943,0.448884,2.127471,0,82.343822,81.68497,-101718.3201,-101718.3201,-101718.3201,-101718.3201,-101718.3201,-101718.3201,23.456307,28.770269,23.082067,21.166449,
0.1519,450.82643,416.17071,121.269973,0,1.930541,0,82.435845,81.750569,-101718.3201,-101718.3201,-101718.3201,-101718.3201,-101718.3201,-101718.3201,23.471227,28.755694,23.102308,21.121222,
0.15252,456.090529,421.926009,121.073042,0.252661,1.405396,0,82.291238,81.645611,-101718.3201,-101718.3201,-101718.3201,-101718.3201,-101718.3201,-101718.3201,23.493557,28.779795,23.101306,21.167336,
0.15314,454.610001,416.992896,120.712004,0,1.930541,0,82.343822,81.67185,-101718.3201,-101718.3201,-101718.3201,-101718.3201,-101718.3201,-101718.3201,23.470626,28.76703,23.077257,21.168321,
0.15376,450.990933,418.308393,120.843291,0.448884,0.683321,0,82.422699,81.72433,-101718.3201,-101718.3201,-101718.3201,-101718.3201,-101718.3201,-101718.3201,23.461414,28.741215,23.093891,21.159157,
0.15438,450.332921,419.788327,120.679182,0,0.45357,0,82.291238,81.606251,-101718.3201,-101718.3201,-101718.3201,-101718.3201,-101718.3201,-101718.3201,23.48825,28.763886,23.093591,21.160044,
0.1612,450.332921,421.268261,121.073042,0.121845,0,0,82.370114,81.632491,-101718.3201,-101718.3201,-101718.3201,-101718.3201,-101718.3201,-101718.3201,23.479538,28.754551,23.087478,21.172065,
0.16182,455.761522,419.623889,120.580717,0,0,0,82.31753,81.68497,-101718.3201,-101718.3201,-101718.3201,-101718.3201,-101718.3201,-101718.3201,23.47343,28.773222,23.058419,21.160931,
